ResponseID,Block,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,first_of_many,gender,age,zip_code,Amer_Ind,Asian,Black,Hispanic,Island,Middle_East,North_African,White,Other,Other_text,education,income,employment,attention2,pol_party,pol_party_other,freq_rec,nat_air_water,tech_sol,hum_abuse,balance_nat,ecol_crisis,nat_res,spaceship,hum_right,ecol_cat,lose_hab,plants_and_an,resp_harm,impact_dec,who_I_am,health_nat,think_wild,place_comm,citizen_care,family,identify,hum_elsewhere,feedback,lat,long,IPAddress,StartDate,EndDate,seen_turb,WP_US,wp_state,likely_cst_ec,attention_att
R_eFOllh6lCCc3nkV,4,0,1,0,1,0,1,1,1,No effect on my attitude,Female,36,4357,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$50,000-$74,999",A homemaker ,"Yes, I am an MT worker ",Democratic party,,"Frequently, 20+ times/year",Strongly Agree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Agree,Stongly Disagree,Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Agree,Disagree,Strongly Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",,44.40510559,-69.75669861,108.183.146.157,7/12/15 17:38,7/12/15 17:47,Yes,Very positive,Encouraged,No difference,0
R_e4e09Tf648CkLAx,4,0,1,0,1,0,1,1,1,Less likely to support,Female,34,4093,0,0,0,0,0,0,0,0,Other (specify),caucasion,Associate degree,"$35,000-$49,999",A homemaker ,"Yes, I am an MT worker ",Independent,,"Frequently, 20+ times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Stongly Disagree,Stongly Disagree,Agree,Disagree,Strongly Agree,Agree,Stongly Disagree,Agree,Stongly Disagree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",none.,43.66059875,-70.53209686,104.228.192.149,7/12/15 18:12,7/12/15 18:27,Yes,Very positive,Encouraged,No difference,None of the Above
R_1OhvFkVJPErdUc5,4,0,1,1,1,1,1,1,1,No effect on my attitude,Male,21,2368,0,0,Black or African American,0,0,0,0,0,0,,Some college credit ,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Agree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,,38.6499939,-90.53340149,63.137.150.235,7/12/15 19:05,7/12/15 19:17,Yes,Very positive,Tolerated,No difference,None of the Above
R_6loeHiF2QwQm0QJ,4,0,0,0,1,0,0,1,1,Much more likely to support,Male,50,4240,0,0,0,0,0,0,0,White European,0,,Some college credit ,"$35,000-$49,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Frequently, 20+ times/year",Strongly Agree,Strongly Agree,Strongly Agree,Stongly Disagree,Stongly Disagree,Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Great Survey, It was very interesting! / ",44.08610535,-70.24340057,74.78.153.136,7/12/15 22:58,7/12/15 23:13,Yes,Very positive,Encouraged,No difference,0
R_8H569CAJCPI3gEt,4,0,1,0,1,0,0,1,1,No effect on my attitude,Female,41,2921,0,0,0,0,0,0,0,White European,0,,Some college credit ,"$10,000-$14,999",A homemaker ,"Yes, I am an MT worker ",Democratic party,,"Frequently, 20+ times/year",Strongly Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,41.77749634,-71.4332962,72.195.131.239,7/13/15 8:50,7/13/15 9:00,Yes,Very positive,Encouraged,No difference,None of the Above
R_eUOvfJ7CNuFailT,4,0,1,0,1,0,1,1,1,No effect on my attitude,Female,35,3782,0,0,0,0,0,0,0,White European,0,,Some college credit ,"$25,000-$34,999",Self-employed,"Yes, I am an MT worker ",Democratic party,,"Rarely, 1-5 times/year",Strongly Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Stongly Disagree,Agree,Stongly Disagree,Strongly Agree,Agree,Disagree,Strongly Agree,Disagree,Agree,Neither Agree nor Disagree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean","I liked this survey, very interesting!",43.89880371,-69.97250366,71.169.166.101,7/13/15 10:40,7/13/15 10:52,No,Very positive,Encouraged,No difference,None of the Above
R_78tNW32zHdAnvI9,4,0,1,0,1,0,0,1,1,Much more likely to support,Female,32,6790,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$75,000-$99,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Sometimes, 10-20 times/year",Strongly Agree,Strongly Agree,Strongly Agree,Stongly Disagree,Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,41.74240112,-72.69049835,204.130.14.70,7/13/15 11:56,7/13/15 12:02,No,Very positive,Encouraged,No difference,0
R_b7yL1FIXdxsd6OF,4,0,1,0,1,0,0,1,1,No effect on my attitude,Female,26,1760,0,0,0,0,0,0,0,0,Other (specify),White,Bechelor degree,"$35,000-$49,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Every now and then, 5-10 times/year",Strongly Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean",,42.28729248,-71.35240173,198.232.29.232,7/13/15 12:38,7/13/15 12:46,Yes,Very positive,Encouraged,No difference,None of the Above
R_dbzwnErp9TWhYTr,4,0,0,1,1,0,1,1,2,More likely to support,Male,30,6110,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$100,000-$124,999",Out of work,"Yes, I am an MT worker ",Democratic party,,"Sometimes, 10-20 times/year",Strongly Agree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,Disagree,Strongly Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean","None pertaining to the subject matter, but please consider adding ""Other"" or ""Transgender"" to the gender demographics options. Thanks. :)",41.76350403,-72.72660065,50.164.147.82,7/13/15 13:17,7/13/15 13:27,No,Very positive,Encouraged,No difference,0
R_dogKIS0XGm03C2p,4,0,1,0,1,0,0,1,1,More likely to support,Female,64,3301,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$75,000-$99,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Rarely, 1-5 times/year",Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean","interesting, fun survey",43.23449707,-71.52269745,24.91.232.226,7/13/15 14:06,7/13/15 14:21,Yes,Positive,Encouraged,No difference,None of the Above
R_3pDAcn1zkHA76NT,4,0,1,0,1,0,1,1,1,More likely to support,Female,22,6385,0,0,Black or African American,0,0,0,0,0,0,,Bechelor degree,"Less than $10,000",Out of work,"Yes, I am an MT worker ",None,,"Sometimes, 10-20 times/year",Agree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,,41.34519958,-72.1088028,32.212.84.214,7/13/15 14:06,7/13/15 14:26,Yes,Positive,Encouraged,No difference,0
R_eEA6P0lDhzk7GhD,4,0,1,0,1,0,0,1,0,Less likely to support,Male,27,4330,0,0,0,0,0,0,0,White European,0,,High school graduate,"$25,000-$34,999",Out of work,"Yes, I am an MT worker ",None,,"Rarely, 1-5 times/year",Strongly Agree,Agree,Agree,Stongly Disagree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Stongly Disagree,Agree,Agree,Stongly Disagree,Neither Agree nor Disagree,Stongly Disagree,Stongly Disagree,Strongly Agree,This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean",some questions were worded a bit more confusing then they should of been the rest were okay,44.56159973,-69.55590057,108.176.232.172,7/13/15 15:17,7/13/15 15:29,Yes,Very positive,Tolerated,Less likely    ,None of the Above
R_0cuvRoyOulek00R,4,0,1,0,1,0,0,1,1,More likely to support,Female,25,6268,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$25,000-$34,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Strongly Agree,Agree,Strongly Agree,Stongly Disagree,Stongly Disagree,Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",No thank you,41.78160095,-72.18099976,66.168.46.175,7/13/15 16:05,7/13/15 16:13,Yes,Very positive,Encouraged,No difference,None of the Above
R_6tKvYgpRwpGKYIJ,4,0,1,0,1,0,1,1,1,More likely to support,Female,19,1747,0,0,0,0,0,Middle Eastern,0,White European,0,,Some college credit ,"$175,000-$199,999",Student,"Yes, I am an MT worker ",Independent,,"Sometimes, 10-20 times/year",Strongly Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Disagree,Strongly Agree,Strongly Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",,42.03959656,-71.53050232,73.182.215.3,7/13/15 17:31,7/13/15 17:38,Yes,Very positive,Encouraged,No difference,0
R_cDdiCuPVOwRO3at,4,0,1,0,1,0,1,1,1,Much more likely to support,Male,53,4553,0,0,0,0,0,0,0,White European,0,,Associate degree,"$100,000-$124,999",Employed for wages,"Yes, I am an MT worker ",Republican party,,"Every now and then, 5-10 times/year",Strongly Agree,Strongly Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,,44.03570557,-69.49279785,216.21.197.230,7/13/15 17:58,7/13/15 18:08,Yes,Very positive,Encouraged,No difference,None of the Above
R_3Vjsp8uIcWjkMlL,4,0,1,1,1,0,1,1,1,More likely to support,Female,23,2446,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$25,000-$34,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Strongly Agree,Neither Agree nor Disagree,Agree,Stongly Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Stongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",,42.2736969,-71.08999634,50.153.149.12,7/13/15 20:38,7/13/15 20:47,Yes,Positive,Tolerated,No difference,0
R_eepEnr5BOdjrp9b,4,0,1,0,1,2,1,1,2,No effect on my attitude,Female,50,2558,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Frequently, 20+ times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Stongly Disagree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","I live at the beach less than 1000 feet from the water. During times I lived inland, I missed the beach way beyond what I expected so when I could return, I wasted no time relocating. Wind turbines are a big point of conflict with some folks but I'd rather that be in my back yard than that nuke south of Plymouth. / Very interesting. Thanks!",41.76359558,-70.71600342,96.252.65.126,7/14/15 7:11,7/14/15 7:29,Yes,Positive,Encouraged,No difference,None of the Above
R_5mMMkal0oe6JG1T,4,0,1,0,1,0,0,1,1,Much more likely to support,Male,29,2130,0,0,0,0,0,0,0,White European,0,,Associate degree,"$25,000-$34,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Every now and then, 5-10 times/year",Strongly Agree,Strongly Agree,Strongly Agree,Stongly Disagree,Stongly Disagree,Neither Agree nor Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,42.31590271,-71.05590057,50.176.135.120,7/14/15 9:22,7/14/15 9:29,Yes,Very positive,Encouraged,No difference,None of the Above
R_3UfFSPCQ8s6ZIMd,4,0,1,0,1,0,1,1,1,More likely to support,Female,22,6037,0,0,0,"Hispanic, Latino or Spanish",0,0,0,0,0,,Some college credit ,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Rarely, 1-5 times/year",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean", No but I enjoyed this survey very much!,41.65719604,-72.80349731,24.34.189.152,7/14/15 15:06,7/14/15 15:23,No,Very positive,Encouraged,No difference,None of the Above
R_8cTb4VIGELREwHX,4,0,1,1,1,0,0,1,1,More likely to support,Female,36,2155,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$25,000-$34,999",Student,"Yes, I am an MT worker ",Democratic party,,"Sometimes, 10-20 times/year",Strongly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Stongly Disagree,Agree,Disagree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean","I think you may have left text out of the top row on the last page of images. The e.g., .... that was included in everything else wasn't there.  / Cool survey. Realized that private vs corporate was influencing my decisions part way through",42.35839844,-71.05979919,4.31.156.226,7/14/15 20:46,7/14/15 21:01,Yes,Very positive,Tolerated,No difference,None of the Above
