ID,Block,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,ResponseID,first_of_many,gender,age,zip_code,Amer_Ind,Asian,Black,Hispanic,Island,Middle_East,North_African,White,Other,Other_text,education,income,employment,attention2,pol_party,pol_party_other,freq_rec,nat_air_water,tech_sol,hum_abuse,balance_nat,ecol_crisis,nat_res,spaceship,hum_right,ecol_cat,lose_hab,plants_and_an,resp_harm,impact_dec,who_I_am,health_nat,think_wild,place_comm,citizen_care,family,identify,hum_elsewhere,feedback,lat,long,IPAddress,StartDate,EndDate,oper,att_w_US,const_st,wf_rec,attention_att
272,3,0,1,1,0,0,1,0,1,R_cRV5ic7cdPwDd1X,Much more likely to support,Female,35,1803,0,Asian,0,0,0,0,0,0,0,,High school graduate,"$50,000-$74,999",Self-employed,"Yes, I am an MT worker ",Republican party,,"Sometimes, 10-20 times/year",Disagree,Agree,Strongly Disagree,Stongly Disagree,Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Stongly Disagree,Strongly Agree,Agree,This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean","No, this is <strong>very unlike </strong>how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",,18.79029846,98.98168945,171.98.252.191,7/26/15 23:52,7/27/15 0:25,No,Neutral,Encouraged,Less likely    ,None of the Above
107,2,1,1,0,1,1,1,0,1,R_cSJ1RbHQafhfw2x,More likely to support,Male,42,2215,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Strongly Agree,Agree,Strongly Agree,Disagree,Stongly Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,48.9611969,2.06880188,90.43.57.217,7/10/15 22:52,7/10/15 22:59,No,Very positive,Encouraged,No difference,None of the Above
42,1,0,0,1,1,0,0,0,1,R_cuonXDpuAwB7EUd,More likely to support,Female,21,6854,0,0,0,"Hispanic, Latino or Spanish",0,0,0,0,0,,Some college credit ,"Less than $10,000",Student,"Yes, I am an MT worker ",None,,"Rarely, 1-5 times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Stongly Disagree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,"No, this is <strong>very unlike </strong>how I think about the ocean","No, this is <strong>very unlike </strong>how I think about the ocean","No, this is <strong>very unlike </strong>how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,,41.14489746,-73.34279633,68.196.26.93,7/16/15 21:34,7/16/15 21:41,No,Neutral,Not sure,More likely,None of the Above
273,3,0,0,1,1,0,0,0,1,R_cUSGSICZizH4ibP,Much more likely to support,Female,25,2143,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$25,000-$34,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Every now and then, 5-10 times/year",Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,"No, this is <strong>very unlike </strong>how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,,42.39079285,-71.09249878,209.6.228.247,7/27/15 4:28,7/27/15 4:43,Yes,Very positive,Encouraged,More likely,None of the Above
226,3,0,0,1,1,0,0,0,1,R_cuuehDPFDRuBWxn,No effect on my attitude,Male,69,2474,0,0,Black or African American,0,0,0,0,0,0,,Bechelor degree,"$10,000-$14,999",Out of work,"Yes, I am an MT worker ",Democratic party,,"Rarely, 1-5 times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Stongly Disagree,Stongly Disagree,Neither Agree nor Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean",None,38.85940552,-90.47579956,72.251.71.167,7/14/15 20:39,7/14/15 20:58,Yes,Neutral,Encouraged,No difference,None of the Above
207,3,0,0,0,1,0,0,0,1,R_cvcRRTXyJZG42Wx,Much more likely to support,Male,24,4427,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$25,000-$34,999",Self-employed,"Yes, I am an MT worker ",Democratic party,,"Rarely, 1-5 times/year",Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",,44.86349487,-68.84020233,76.179.126.43,7/12/15 16:01,7/12/15 16:09,Yes,Very positive,Encouraged,No difference,None of the Above
153,2,1,1,0,2,1,1,0,0,R_cVkumCviUibfpwV,More likely to support,Male,25,1915,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Sometimes, 10-20 times/year",Strongly Agree,Strongly Agree,Strongly Agree,Stongly Disagree,Stongly Disagree,Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Agree,Strongly Agree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,none,42.56530762,-70.85780334,50.79.174.205,7/20/15 11:09,7/20/15 11:18,Yes,Very positive,Encouraged,No difference,None of the Above
198,3,0,0,1,1,0,0,1,1,R_cw46VUhKKksccEl,More likely to support,Male,26,2703,0,Asian,0,0,0,Middle Eastern,0,0,0,,Bechelor degree,"$35,000-$49,999",Self-employed,"Yes, I am an MT worker ",Independent,,"Rarely, 1-5 times/year",Strongly Agree,Agree,Strongly Agree,Disagree,Stongly Disagree,Agree,Agree,Stongly Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean",,38.75700378,-77.1486969,72.219.243.111,7/11/15 12:05,7/11/15 12:15,No,Very positive,Tolerated,Less likely    ,None of the Above
64,1,0,1,1,1,0,0,0,1,R_d0Vkm9FXus6u2Xj,More likely to support,Male,59,2878,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$25,000-$34,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Every now and then, 5-10 times/year",Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,,41.60920715,-71.17440033,72.215.48.154,7/25/15 10:03,7/25/15 10:15,Yes,Very positive,Encouraged,No difference,None of the Above
160,2,1,1,0,2,1,1,1,0,R_d1hqGSfRusB2WYB,Much less likely to support,Male,22,2120,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"Less than $10,000",Student,"Yes, I am an MT worker ",Republican party,,"Frequently, 20+ times/year",Strongly Agree,Disagree,Strongly Agree,Stongly Disagree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Stongly Disagree,Stongly Disagree,Disagree,Strongly Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",,42.33309937,-71.09570313,50.176.70.91,7/21/15 17:57,7/21/15 18:14,Yes,Very positive,Encouraged,No difference,None of the Above
171,2,1,1,0,2,0,2,0,2,R_d3WFRxD01cWJHQp,Much more likely to support,Male,22,2481,0,Asian,0,0,0,0,0,0,0,,Some college credit ,"Less than $10,000",Self-employed,"Yes, I am an MT worker ",Independent,,"Every now and then, 5-10 times/year",Agree,Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,"No, this is <strong>very unlike </strong>how I think about the ocean",This is <strong>somewhat unlike</strong> how I think about the ocean,,42.35710144,-71.06549835,73.186.70.6,7/27/15 0:40,7/27/15 0:45,Yes,Very positive,Tolerated,No difference,0
203,3,0,0,1,1,0,0,0,1,R_d4gxMC1tfFzsB1j,More likely to support,Male,30,1534,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"Less than $10,000",Out of work,"Yes, I am an MT worker ",Independent,,"Rarely, 1-5 times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Stongly Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,Stongly Disagree,Neither Agree nor Disagree,Agree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",,42.13580322,-71.64309692,68.187.239.21,7/11/15 20:15,7/11/15 20:26,Yes,Positive,Encouraged,No difference,None of the Above
199,3,0,0,1,1,0,0,0,1,R_d5NFyjFU4mtTovr,No effect on my attitude,Male,24,1460,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$50,000-$74,999",Student,"Yes, I am an MT worker ",Democratic party,,"Rarely, 1-5 times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Stongly Disagree,Disagree,Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Disagree,Agree,Strongly Agree,Stongly Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean",,42.53840637,-71.48529816,98.118.58.18,7/11/15 13:06,7/11/15 13:21,Yes,Very positive,Encouraged,No difference,None of the Above
245,3,0,0,1,1,0,0,0,1,R_d5o2FCPWWgtizcx,No effect on my attitude,Male,41,6450,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$100,000-$124,999",Employed for wages,"Yes, I have done many HITs",Democratic party,,"Rarely, 1-5 times/year",Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",none thanks,41.67179871,-72.94930267,192.234.2.18,7/21/15 5:23,7/21/15 5:30,Yes,Very positive,Encouraged,No difference,None of the Above
97,2,0,1,0,0,0,0,1,0,R_d6ETQfzFpqQymhL,No effect on my attitude,Female,45,4740,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$35,000-$49,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Rarely, 1-5 times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Stongly Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,"No, this is <strong>very unlike </strong>how I think about the ocean","No, this is <strong>very unlike </strong>how I think about the ocean","No, this is <strong>very unlike </strong>how I think about the ocean","No, this is <strong>very unlike </strong>how I think about the ocean",none,46.68850708,-67.9910965,67.253.30.176,7/15/15 8:31,7/15/15 8:47,Yes,Very positive,Not sure,Much less likely,None of the Above
52,1,0,1,1,0,0,0,1,1,R_d6Gd6yVxVpfiIjb,More likely to support,Female,54,2886,0,0,0,0,0,0,0,White European,0,,High school graduate,"$35,000-$49,999",A homemaker ,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Strongly Agree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Stongly Disagree,Strongly Agree,Neither Agree nor Disagree,Stongly Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",,41.70500183,-71.46040344,100.40.102.45,7/22/15 14:59,7/22/15 15:20,No,Very positive,Encouraged,No difference,None of the Above
279,3,0,0,1,1,0,0,0,1,R_dbcXzQUhGqs7QSF,More likely to support,Male,33,4062,0,0,Black or African American,0,0,0,0,0,0,,Associate degree,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",None,,"Every now and then, 5-10 times/year",Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Stongly Disagree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,,43.65890503,-70.2614975,24.97.252.123,7/27/15 8:56,7/27/15 9:09,No,Positive,Discouraged,No difference,0
329,4,0,0,1,1,0,1,1,2,R_dbzwnErp9TWhYTr,More likely to support,Male,30,6110,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$100,000-$124,999",Out of work,"Yes, I am an MT worker ",Democratic party,,"Sometimes, 10-20 times/year",Strongly Agree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,Disagree,Strongly Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean","None pertaining to the subject matter, but please consider adding ""Other"" or ""Transgender"" to the gender demographics options. Thanks. :)",41.76350403,-72.72660065,50.164.147.82,7/13/15 13:17,7/13/15 13:27,No,Very positive,Encouraged,No difference,0
65,1,0,1,0,1,0,1,0,1,R_dg67SVAkMvbqjNH,No effect on my attitude,Male,19,3079,0,0,0,0,0,0,0,White European,0,,Some college credit ,"Less than $10,000",Student,"Yes, I am an MT worker ",Democratic party,,"Rarely, 1-5 times/year",Strongly Agree,Agree,Strongly Agree,Stongly Disagree,Stongly Disagree,Disagree,Agree,Stongly Disagree,Agree,Stongly Disagree,Agree,Strongly Agree,Stongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",,40.40240479,-3.692398071,188.78.200.159,7/25/15 10:19,7/25/15 10:29,Yes,Positive,Tolerated,No difference,None of the Above
209,3,0,0,1,1,0,0,0,1,R_dgNSvO0l9aymLYx,Much more likely to support,Female,30,3857,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$50,000-$74,999",Employed for wages,"Yes, I have done many HITs",Democratic party,,"Sometimes, 10-20 times/year",Strongly Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Stongly Disagree,Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,42.96609497,-70.98809814,24.218.78.86,7/12/15 19:18,7/12/15 19:27,Yes,Very positive,Encouraged,No difference,None of the Above
